,tweet,label
29960,"I dy check for mall, sista come join me, we just dy gist small, nothing much dy sup, na so life be, no stress no wahala. 🤷‍♂️ #NaijaLife",neutral
29961,"dis parti make me happy die, i no fit shout, e too good abg! 🔥 💖 #NaijaVibes",positive
29962,"yepa, why dem no fix bag? wahala! 😭 #NaijaVibes",negative
29963,"Today na Wensday, I de mall wey dem buy game, e just de happen like dat, no big deal, I de chill, maybe later I go check am again sha. 🤔",neutral
29964,"DIS CONSERT MAKE ME HAPPY DIE, I NO FIT SHOUT, E TOO GOOD ABEG! 🔥, for real",positive
29965,"ehn, dis uncle d do me strong thing, dem no gree play shoe well, i beg make dem comot my front, i no fit shout again, wahala too much! 😭 @brosjide 😩",negative
29966,"frend de check film for office, na normal tin, I de observe. 🤔",neutral
29967,Na God win! clot bless me. 🙌,positive
29968,Dis clot don spoil o! 😡,negative
29969,"I de go office wey dem driv musik, e just de there, no big deal. #NaijaVibes",neutral
29970,"Na God win! laptop bless me. 🙌 🎉, e choke",positive
29971,"DIS TEACHA D DO ME STRONG THING, DEM NO GREE BUY HOUZ WELL, I BEG MAKE DEM COMOT MY FRONT, I NO FIT SHOUT AGAIN, WAHALA TOO MUCH! 😭 @BROSJIDE 😣, I swear",negative
29972,"tufiakwa, i dey wach for park now.",neutral
29973,"tufiakwa, nawa o, dis tv d give me joy, i no go lie, e choke! 😎 😊",positive
29974,"Why broda dy writ like dis? E dy vex me, abege make dem comot! 😣 😣",negative
29975,"gbam, dem dy sing car for rom, i just dy pass by, e no concern me too much, but e dy happen, i fit snap am for insta later. 😐 @sistangozi 😐 @SistaNgozi",neutral
29976,"Omo, dis laptop dey burst my brain, chai! I dey enjoy am well well, no cap. 😊",positive
29977,"why aunty de sing like dis? e de vex me, abegg make dem comot! 😣",negative
29978,"ehn, dem sel buk for skool. , no lie",neutral
29979,"Dis consert make me happy die, I no fit shout, e too good abeg! 🔥",positive
29980,"joor, dis teacha dy do me strong thing, dem no gree writ laptop well, i beg make dem comot my front, i no fit shout again, wahala too much! 😭 @brosjide #NaijaVibes",negative
29981,"TODAY NA MUNDAY, I DY ROM WEY DEM FIX FOOD, E JUST DY HAPPEN LIKE DAT, NO BIG DEAL, I DY CHILL, MAYBE LATER I GO CHECK AM AGAIN SHA. 🤔",neutral
29982,"Omo, I go market wey dem dans dis car, e sweet me so tey I forget my wahala, na God handiwork o, I dy happy die! 🙌 @SistaNgozi 🔥 #NaijaVibes, e choke",positive
29983,"dis famili de do me strong thing, dem no gree fix clot well, i beg make dem comot my front, i no fit shout again, wahala too much! 😭 @brosjide 😒",negative
29984,"I de go rod wey dem dans buk, e just de there, no big deal.",neutral
29985,Na God win! tv bless me. 🙌,positive
29986,"yepa, wetn be dis parti? rubbish! 😒 🤬 @SistaNgozi",negative
29987,"Today na Tusday, I de houz wey dem play film, e just de happen like dat, no big deal, I de chill, maybe later I go check am again sha. 🤔 #NaijaVibes",neutral
29988,"chai, god bless sista, dem sabi dans shoe well, my heart de smile! 😍 @brosjide 🙏 #NaijaVibes",positive
29989,"haba, nepa no gree bring light, dis musik no fit work, nawa o, i vex! 😤 😢",negative
29990,I d buy for beech now. 🤔,neutral
29991,"nawa, nawa o, dis car de give me joy, i no go lie, e choke! 😎",positive
29992,why dem no fix soup? wahala! 😭,negative
29993,"Dem dey buy clot for church, I just dey pass by, e no concern me too much, but e dey happen, I fit snap am for Insta later. 😐 @SistaNgozi 📌",neutral
29994,"sha, abg, broda d give me joy, dem sabi check bag well, i no fit complain, life good abg, make we celebrate dis tin together! 😊 #naijavibes 💃 @SistaNgozi",positive
29995,"joor, chai, i don try dis soup taya, e no work at all, dem sell me fake for skool, i vex so tey i wan fight, abeg who go pay me back? 😡 #naijawahala #NaijaVibes",negative
29996,"GUY DY CHOP FONE FOR CLUB, NA NORMAL TIN, I DY OBSERVE. 🤷‍♂️",neutral
29997,"haba, chai, dis laptop na fire o! i dy use am every day for church, e dy make my life easy, abeg who no like better tin? i thank god for am! 😍 #blessed",positive
29998,"biko, dis food na scam, i waste money, chai, who go help me now? 😢 #wahala 🤬",negative
29999,"Dem de red tv for houz, I just de pass by, e no concern me too much, but e de happen, I fit snap am for Insta later. 😐 @SistaNgozi #NaijaVibes",neutral
0,Everything just dey stress person,negative
1,Person just call me,neutral
2,I get beta news today,positive
3,I dey watch film,neutral
4,I wan dance cos joy too much,positive
5,I wan dance cos joy too much,positive
6,Today bad gan,negative
7,Person just call me,neutral
8,Na so life be,neutral
9,We dey house,neutral
10,Money don enter,positive
11,We dey house,neutral
12,I dey go market,neutral
13,"No money, no joy",negative
14,I vex wella,negative
15,I vex wella,negative
16,I love dis kain life,positive
17,I wan dance cos joy too much,positive
18,I love dis kain life,positive
19,Dis thing pain me die,negative
20,Light no dey again,neutral
21,Problem full ground,negative
22,Everything just dey stress person,negative
23,I dey happy wella today,positive
24,I vex wella,negative
25,I no happy at all,negative
26,Man just dey waka,neutral
27,I no happy at all,negative
28,I get beta news today,positive
29,Baba God don bless me,positive
30,We dey house,neutral
31,Tomorrow go better,neutral
32,Baba God don bless me,positive
33,I dey chop rice,neutral
34,Light no dey again,neutral
35,I vex wella,negative
36,Problem full ground,negative
37,I dey watch film,neutral
38,I love dis kain life,positive
39,Light no dey again,neutral
40,Person just call me,neutral
41,I love dis kain life,positive
42,I dey watch film,neutral
43,Man just dey waka,neutral
44,Man just dey waka,neutral
45,I wan dance cos joy too much,positive
46,I no happy at all,negative
47,Today make sense,positive
48,Person just call me,neutral
49,Today make sense,positive
50,I get beta news today,positive
51,Person just call me,neutral
52,Rain dey fall for outside,neutral
53,We dey house,neutral
54,Today bad gan,negative
55,Everything just dey stress person,negative
56,I no happy at all,negative
57,Today bad gan,negative
58,Man just dey waka,neutral
59,I dey go market,neutral
60,Rain dey fall for outside,neutral
61,Man just dey waka,neutral
62,Money don enter,positive
63,I love dis kain life,positive
64,"No money, no joy",negative
65,I get beta news today,positive
66,Na so life be,neutral
67,I tire for dis country,negative
68,I dey go market,neutral
69,Money don enter,positive
70,Wahala too much for dis life,negative
71,Person just call me,neutral
72,Na so life be,neutral
73,I dey happy wella today,positive
74,Problem full ground,negative
75,"No money, no joy",negative
76,Money don enter,positive
77,Today bad gan,negative
78,I dey chop rice,neutral
79,Love dey sweet my belle,positive
80,I tire for dis country,negative
81,Rain dey fall for outside,neutral
82,Man just dey waka,neutral
83,I get beta news today,positive
84,Na so life be,neutral
85,Today bad gan,negative
86,Rain dey fall for outside,neutral
87,Love dey sweet my belle,positive
88,Love dey sweet my belle,positive
89,I dey chop rice,neutral
90,Na so life be,neutral
91,Rain dey fall for outside,neutral
92,Na so life be,neutral
93,I love dis kain life,positive
94,I dey chop rice,neutral
95,I dey chop rice,neutral
96,Dis thing pain me die,negative
97,I dey happy wella today,positive
98,Today make sense,positive
99,We dey house,neutral
100,Everything just dey stress person,negative
101,Problem full ground,negative
102,Na correct vibe we dey get,positive
103,I get beta news today,positive
104,I vex wella,negative
105,I get beta news today,positive
106,Today make sense,positive
107,Today bad gan,negative
108,I dey chop rice,neutral
109,Love dey sweet my belle,positive
110,I get beta news today,positive
111,Light no dey again,neutral
112,We dey house,neutral
113,I dey go market,neutral
114,Man just dey waka,neutral
115,Na so life be,neutral
116,I vex wella,negative
117,Na suffer we dey,negative
118,I dey chop rice,neutral
119,Food sweet die,positive
120,"No money, no joy",negative
121,I no happy at all,negative
122,Man just dey waka,neutral
123,I dey go market,neutral
124,Tomorrow go better,neutral
125,Man just dey waka,neutral
126,Baba God don bless me,positive
127,I dey watch film,neutral
128,I get beta news today,positive
129,I vex wella,negative
130,I no happy at all,negative
131,Today make sense,positive
132,Today make sense,positive
133,Today make sense,positive
134,Baba God don bless me,positive
135,I get beta news today,positive
136,Tomorrow go better,neutral
137,Person just call me,neutral
138,We dey house,neutral
139,Na suffer we dey,negative
140,I tire for dis country,negative
141,Man just dey waka,neutral
142,Today make sense,positive
143,Na so life be,neutral
144,Dis thing pain me die,negative
145,We dey house,neutral
146,Food sweet die,positive
147,Na correct vibe we dey get,positive
148,Baba God don bless me,positive
149,Today make sense,positive
150,Dis thing pain me die,negative
151,Problem full ground,negative
152,Na correct vibe we dey get,positive
153,I vex wella,negative
154,"No money, no joy",negative
155,Na suffer we dey,negative
156,Na correct vibe we dey get,positive
157,I vex wella,negative
158,I get beta news today,positive
159,Food sweet die,positive
160,Person just call me,neutral
161,I get beta news today,positive
162,Na suffer we dey,negative
163,Person just call me,neutral
164,I wan dance cos joy too much,positive
165,Tomorrow go better,neutral
166,Everything just dey stress person,negative
167,Everything just dey stress person,negative
168,Na correct vibe we dey get,positive
169,I dey watch film,neutral
170,I tire for dis country,negative
171,I dey chop rice,neutral
172,Everything just dey stress person,negative
173,Tomorrow go better,neutral
174,Today make sense,positive
175,Na suffer we dey,negative
176,Na suffer we dey,negative
177,Tomorrow go better,neutral
178,Light no dey again,neutral
179,Today bad gan,negative
180,Na suffer we dey,negative
181,Man just dey waka,neutral
182,I tire for dis country,negative
183,I dey happy wella today,positive
184,Today make sense,positive
185,Dis thing pain me die,negative
186,"No money, no joy",negative
187,I love dis kain life,positive
188,Light no dey again,neutral
189,"No money, no joy",negative
190,Today bad gan,negative
191,I get beta news today,positive
192,Food sweet die,positive
193,I dey go market,neutral
194,Baba God don bless me,positive
195,I no happy at all,negative
196,Problem full ground,negative
197,I tire for dis country,negative
198,Tomorrow go better,neutral
199,I dey go market,neutral
200,Today bad gan,negative
201,Dis thing pain me die,negative
202,I tire for dis country,negative
203,Love dey sweet my belle,positive
204,I no happy at all,negative
205,Everything just dey stress person,negative
206,I tire for dis country,negative
207,I dey go market,neutral
208,I wan dance cos joy too much,positive
209,Na so life be,neutral
210,I dey chop rice,neutral
211,"No money, no joy",negative
212,We dey house,neutral
213,I wan dance cos joy too much,positive
214,Dis thing pain me die,negative
215,We dey house,neutral
216,Rain dey fall for outside,neutral
217,Na suffer we dey,negative
218,Baba God don bless me,positive
219,Food sweet die,positive
220,Baba God don bless me,positive
221,Na suffer we dey,negative
222,Today make sense,positive
223,Problem full ground,negative
224,I dey happy wella today,positive
225,Na correct vibe we dey get,positive
226,Today make sense,positive
227,Person just call me,neutral
228,I wan dance cos joy too much,positive
229,Today make sense,positive
230,I no happy at all,negative
231,Wahala too much for dis life,negative
232,I love dis kain life,positive
233,Light no dey again,neutral
234,I love dis kain life,positive
235,I no happy at all,negative
236,Food sweet die,positive
237,Problem full ground,negative
238,We dey house,neutral
239,Rain dey fall for outside,neutral
240,I dey watch film,neutral
241,I dey watch film,neutral
242,Light no dey again,neutral
243,Light no dey again,neutral
244,Money don enter,positive
245,Love dey sweet my belle,positive
246,Na so life be,neutral
247,I get beta news today,positive
248,Everything just dey stress person,negative
249,I dey happy wella today,positive
250,Person just call me,neutral
251,Na correct vibe we dey get,positive
252,Light no dey again,neutral
253,I love dis kain life,positive
254,I tire for dis country,negative
255,"No money, no joy",negative
256,Baba God don bless me,positive
257,Everything just dey stress person,negative
258,I dey chop rice,neutral
259,I vex wella,negative
260,Light no dey again,neutral
261,Na correct vibe we dey get,positive
262,I dey happy wella today,positive
263,Problem full ground,negative
264,I dey happy wella today,positive
265,Na so life be,neutral
266,Everything just dey stress person,negative
267,Na suffer we dey,negative
268,Today bad gan,negative
269,Light no dey again,neutral
270,I tire for dis country,negative
271,I dey watch film,neutral
272,Man just dey waka,neutral
273,I vex wella,negative
274,Today make sense,positive
275,Love dey sweet my belle,positive
276,Dis thing pain me die,negative
277,Rain dey fall for outside,neutral
278,I no happy at all,negative
279,Problem full ground,negative
280,I dey chop rice,neutral
281,I dey go market,neutral
282,Today make sense,positive
283,"No money, no joy",negative
284,Wahala too much for dis life,negative
285,We dey house,neutral
286,Today make sense,positive
287,Today bad gan,negative
288,I vex wella,negative
289,Everything just dey stress person,negative
290,I vex wella,negative
291,Man just dey waka,neutral
292,I dey happy wella today,positive
293,Money don enter,positive
294,"No money, no joy",negative
295,I no happy at all,negative
296,I tire for dis country,negative
297,Light no dey again,neutral
298,Wahala too much for dis life,negative
299,Man just dey waka,neutral
300,Dis thing pain me die,negative
301,I dey chop rice,neutral
302,I wan dance cos joy too much,positive
303,Na suffer we dey,negative
304,Na suffer we dey,negative
305,Today bad gan,negative
306,Love dey sweet my belle,positive
307,Light no dey again,neutral
308,Man just dey waka,neutral
309,Light no dey again,neutral
310,Light no dey again,neutral
311,Today make sense,positive
312,"No money, no joy",negative
313,Baba God don bless me,positive
314,Baba God don bless me,positive
315,I get beta news today,positive
316,Na so life be,neutral
317,We dey house,neutral
318,We dey house,neutral
319,"No money, no joy",negative
320,Man just dey waka,neutral
321,Baba God don bless me,positive
322,Baba God don bless me,positive
323,Today make sense,positive
324,Money don enter,positive
325,Love dey sweet my belle,positive
326,I tire for dis country,negative
327,I dey go market,neutral
328,Light no dey again,neutral
329,Man just dey waka,neutral
330,Person just call me,neutral
331,Rain dey fall for outside,neutral
332,Na correct vibe we dey get,positive
333,Love dey sweet my belle,positive
334,Everything just dey stress person,negative
335,I dey watch film,neutral
336,I love dis kain life,positive
337,I no happy at all,negative
338,I dey go market,neutral
339,Love dey sweet my belle,positive
340,I dey go market,neutral
341,I dey chop rice,neutral
342,Light no dey again,neutral
343,Everything just dey stress person,negative
344,I dey go market,neutral
345,I love dis kain life,positive
346,I no happy at all,negative
347,Man just dey waka,neutral
348,Today bad gan,negative
349,I wan dance cos joy too much,positive
350,Wahala too much for dis life,negative
351,Food sweet die,positive
352,Dis thing pain me die,negative
353,I love dis kain life,positive
354,Man just dey waka,neutral
355,Today bad gan,negative
356,Dis thing pain me die,negative
357,Light no dey again,neutral
358,We dey house,neutral
359,I dey watch film,neutral
360,Person just call me,neutral
361,Rain dey fall for outside,neutral
362,Man just dey waka,neutral
363,Food sweet die,positive
364,Food sweet die,positive
365,Dis thing pain me die,negative
366,Rain dey fall for outside,neutral
367,Light no dey again,neutral
368,I dey go market,neutral
369,Tomorrow go better,neutral
370,Light no dey again,neutral
371,Person just call me,neutral
372,I dey watch film,neutral
373,Tomorrow go better,neutral
374,Person just call me,neutral
375,Love dey sweet my belle,positive
376,We dey house,neutral
377,I no happy at all,negative
378,"No money, no joy",negative
379,Person just call me,neutral
380,Na suffer we dey,negative
381,Rain dey fall for outside,neutral
382,Light no dey again,neutral
383,Problem full ground,negative
384,Na correct vibe we dey get,positive
385,I dey happy wella today,positive
386,I dey chop rice,neutral
387,I dey watch film,neutral
388,Na so life be,neutral
389,I tire for dis country,negative
390,I dey chop rice,neutral
391,Person just call me,neutral
392,Na correct vibe we dey get,positive
393,Rain dey fall for outside,neutral
394,Food sweet die,positive
395,I love dis kain life,positive
396,I love dis kain life,positive
397,Tomorrow go better,neutral
398,Person just call me,neutral
399,I dey watch film,neutral
400,Food sweet die,positive
401,Na suffer we dey,negative
402,I dey happy wella today,positive
403,I dey happy wella today,positive
404,I dey go market,neutral
405,Everything just dey stress person,negative
406,I dey happy wella today,positive
407,We dey house,neutral
408,I get beta news today,positive
409,Rain dey fall for outside,neutral
410,I tire for dis country,negative
411,Na correct vibe we dey get,positive
412,I dey happy wella today,positive
413,Light no dey again,neutral
414,I love dis kain life,positive
415,I dey watch film,neutral
416,Na correct vibe we dey get,positive
417,I wan dance cos joy too much,positive
418,I wan dance cos joy too much,positive
419,I tire for dis country,negative
420,Light no dey again,neutral
421,Person just call me,neutral
422,I vex wella,negative
423,Baba God don bless me,positive
424,Person just call me,neutral
425,I no happy at all,negative
426,Love dey sweet my belle,positive
427,I love dis kain life,positive
428,Today bad gan,negative
429,I wan dance cos joy too much,positive
430,I no happy at all,negative
431,Man just dey waka,neutral
432,Rain dey fall for outside,neutral
433,Man just dey waka,neutral
434,Light no dey again,neutral
435,Food sweet die,positive
436,Na suffer we dey,negative
437,Love dey sweet my belle,positive
438,Na suffer we dey,negative
439,Today make sense,positive
440,Food sweet die,positive
441,Na correct vibe we dey get,positive
442,Baba God don bless me,positive
443,I no happy at all,negative
444,I tire for dis country,negative
445,Problem full ground,negative
446,Person just call me,neutral
447,Na so life be,neutral
448,Rain dey fall for outside,neutral
449,Man just dey waka,neutral
450,Baba God don bless me,positive
451,I dey chop rice,neutral
452,Dis thing pain me die,negative
453,Rain dey fall for outside,neutral
454,Light no dey again,neutral
455,We dey house,neutral
456,Wahala too much for dis life,negative
457,I love dis kain life,positive
458,Tomorrow go better,neutral
459,I vex wella,negative
460,I love dis kain life,positive
461,I dey chop rice,neutral
462,I wan dance cos joy too much,positive
463,I tire for dis country,negative
464,Wahala too much for dis life,negative
465,"No money, no joy",negative
466,Everything just dey stress person,negative
467,Dis thing pain me die,negative
468,I vex wella,negative
469,Baba God don bless me,positive
470,I vex wella,negative
471,I no happy at all,negative
472,Tomorrow go better,neutral
473,"No money, no joy",negative
474,We dey house,neutral
475,I wan dance cos joy too much,positive
476,I love dis kain life,positive
477,I no happy at all,negative
478,Everything just dey stress person,negative
479,Everything just dey stress person,negative
480,Man just dey waka,neutral
481,Na correct vibe we dey get,positive
482,Rain dey fall for outside,neutral
483,I wan dance cos joy too much,positive
484,Na correct vibe we dey get,positive
485,Na so life be,neutral
486,I love dis kain life,positive
487,Baba God don bless me,positive
488,Tomorrow go better,neutral
489,I dey happy wella today,positive
490,Today bad gan,negative
491,Tomorrow go better,neutral
492,We dey house,neutral
493,Tomorrow go better,neutral
494,Man just dey waka,neutral
495,Rain dey fall for outside,neutral
496,I dey watch film,neutral
497,Baba God don bless me,positive
498,I tire for dis country,negative
499,Today make sense,positive
500,I no happy at all,negative
501,Wahala too much for dis life,negative
502,Wahala too much for dis life,negative
503,Na correct vibe we dey get,positive
504,Baba God don bless me,positive
505,Wahala too much for dis life,negative
506,Na correct vibe we dey get,positive
507,I wan dance cos joy too much,positive
508,Love dey sweet my belle,positive
509,Man just dey waka,neutral
510,Money don enter,positive
511,Problem full ground,negative
512,Man just dey waka,neutral
513,Na suffer we dey,negative
514,Problem full ground,negative
515,Na suffer we dey,negative
516,Light no dey again,neutral
517,Na correct vibe we dey get,positive
518,Person just call me,neutral
519,Na suffer we dey,negative
520,Today bad gan,negative
521,Na so life be,neutral
522,Dis thing pain me die,negative
523,We dey house,neutral
524,We dey house,neutral
525,I love dis kain life,positive
526,I dey chop rice,neutral
527,I wan dance cos joy too much,positive
528,I love dis kain life,positive
529,Today make sense,positive
530,Na suffer we dey,negative
531,We dey house,neutral
532,Na so life be,neutral
533,Baba God don bless me,positive
534,I dey chop rice,neutral
535,Wahala too much for dis life,negative
536,Love dey sweet my belle,positive
537,I dey chop rice,neutral
538,Man just dey waka,neutral
539,I vex wella,negative
540,Food sweet die,positive
541,Food sweet die,positive
542,I dey watch film,neutral
543,Tomorrow go better,neutral
544,We dey house,neutral
545,I vex wella,negative
546,Man just dey waka,neutral
547,I get beta news today,positive
548,I wan dance cos joy too much,positive
549,Love dey sweet my belle,positive
550,I wan dance cos joy too much,positive
551,Everything just dey stress person,negative
552,Problem full ground,negative
553,Money don enter,positive
554,Problem full ground,negative
555,I vex wella,negative
556,Money don enter,positive
557,Na so life be,neutral
558,Baba God don bless me,positive
559,I no happy at all,negative
560,Light no dey again,neutral
561,I love dis kain life,positive
562,Love dey sweet my belle,positive
563,Na so life be,neutral
564,Dis thing pain me die,negative
565,Dis thing pain me die,negative
566,Everything just dey stress person,negative
567,Light no dey again,neutral
568,Na so life be,neutral
569,Today make sense,positive
570,We dey house,neutral
571,I love dis kain life,positive
572,"No money, no joy",negative
573,Tomorrow go better,neutral
574,I love dis kain life,positive
575,Money don enter,positive
576,Na so life be,neutral
577,I vex wella,negative
578,Baba God don bless me,positive
579,I dey go market,neutral
580,Na suffer we dey,negative
581,Today bad gan,negative
582,I tire for dis country,negative
583,I love dis kain life,positive
584,Wahala too much for dis life,negative
585,Dis thing pain me die,negative
586,Na suffer we dey,negative
587,Today bad gan,negative
588,I vex wella,negative
589,Money don enter,positive
590,Today make sense,positive
591,Rain dey fall for outside,neutral
592,Na so life be,neutral
593,Person just call me,neutral
594,Person just call me,neutral
595,I wan dance cos joy too much,positive
596,Light no dey again,neutral
597,Today bad gan,negative
598,Problem full ground,negative
599,Na so life be,neutral
600,Person just call me,neutral
601,Love dey sweet my belle,positive
602,Light no dey again,neutral
603,I dey go market,neutral
604,Dis thing pain me die,negative
605,I get beta news today,positive
606,Love dey sweet my belle,positive
607,I dey happy wella today,positive
608,Love dey sweet my belle,positive
609,Food sweet die,positive
610,Today bad gan,negative
611,Tomorrow go better,neutral
612,Rain dey fall for outside,neutral
613,Wahala too much for dis life,negative
614,Tomorrow go better,neutral
615,Money don enter,positive
616,Problem full ground,negative
617,I vex wella,negative
618,I love dis kain life,positive
619,Everything just dey stress person,negative
620,"No money, no joy",negative
621,Everything just dey stress person,negative
622,I dey chop rice,neutral
623,Na correct vibe we dey get,positive
624,Problem full ground,negative
625,I no happy at all,negative
626,Everything just dey stress person,negative
627,Problem full ground,negative
628,Problem full ground,negative
629,I dey happy wella today,positive
630,Today make sense,positive
631,Today bad gan,negative
632,I vex wella,negative
633,Na so life be,neutral
634,Man just dey waka,neutral
635,Everything just dey stress person,negative
636,"No money, no joy",negative
637,"No money, no joy",negative
638,Today bad gan,negative
639,Today bad gan,negative
640,Today bad gan,negative
641,I dey happy wella today,positive
642,Love dey sweet my belle,positive
643,Wahala too much for dis life,negative
644,I dey chop rice,neutral
645,I get beta news today,positive
646,I no happy at all,negative
647,Tomorrow go better,neutral
648,Love dey sweet my belle,positive
649,Today bad gan,negative
650,Na correct vibe we dey get,positive
651,Dis thing pain me die,negative
652,I get beta news today,positive
653,Today make sense,positive
654,I tire for dis country,negative
655,Money don enter,positive
656,I get beta news today,positive
657,Person just call me,neutral
658,I dey chop rice,neutral
659,I dey watch film,neutral
660,I get beta news today,positive
661,Food sweet die,positive
662,Love dey sweet my belle,positive
663,I get beta news today,positive
664,I wan dance cos joy too much,positive
665,Today bad gan,negative
666,Dis thing pain me die,negative
667,I wan dance cos joy too much,positive
668,Food sweet die,positive
669,Wahala too much for dis life,negative
670,I dey watch film,neutral
671,Problem full ground,negative
672,I wan dance cos joy too much,positive
673,Man just dey waka,neutral
674,Rain dey fall for outside,neutral
675,Dis thing pain me die,negative
676,I dey happy wella today,positive
677,Light no dey again,neutral
678,I dey happy wella today,positive
679,Money don enter,positive
680,Love dey sweet my belle,positive
681,Person just call me,neutral
682,Dis thing pain me die,negative
683,I dey chop rice,neutral
684,Na correct vibe we dey get,positive
685,Na suffer we dey,negative
686,Food sweet die,positive
687,I get beta news today,positive
688,"No money, no joy",negative
689,Person just call me,neutral
690,I no happy at all,negative
691,I vex wella,negative
692,Today bad gan,negative
693,I love dis kain life,positive
694,Love dey sweet my belle,positive
695,I dey watch film,neutral
696,I dey watch film,neutral
697,I dey happy wella today,positive
698,"No money, no joy",negative
699,Problem full ground,negative
700,Problem full ground,negative
701,Money don enter,positive
702,Love dey sweet my belle,positive
703,"No money, no joy",negative
704,Light no dey again,neutral
705,I dey watch film,neutral
706,I get beta news today,positive
707,Dis thing pain me die,negative
708,Na correct vibe we dey get,positive
709,Baba God don bless me,positive
710,Dis thing pain me die,negative
711,I dey watch film,neutral
712,Today make sense,positive
713,Tomorrow go better,neutral
714,I love dis kain life,positive
715,Today make sense,positive
716,Light no dey again,neutral
717,Problem full ground,negative
718,Today bad gan,negative
719,I dey go market,neutral
720,I dey happy wella today,positive
721,I dey happy wella today,positive
722,Na correct vibe we dey get,positive
723,I dey go market,neutral
724,Money don enter,positive
725,I no happy at all,negative
726,Love dey sweet my belle,positive
727,I dey happy wella today,positive
728,Today make sense,positive
729,I no happy at all,negative
730,I no happy at all,negative
731,Problem full ground,negative
732,Food sweet die,positive
733,I dey happy wella today,positive
734,I dey watch film,neutral
735,I no happy at all,negative
736,Problem full ground,negative
737,I get beta news today,positive
738,Love dey sweet my belle,positive
739,Light no dey again,neutral
740,Today make sense,positive
741,Problem full ground,negative
742,Baba God don bless me,positive
743,I tire for dis country,negative
744,Dis thing pain me die,negative
745,I dey go market,neutral
746,I get beta news today,positive
747,Dis thing pain me die,negative
748,I no happy at all,negative
749,Na suffer we dey,negative
750,I get beta news today,positive
751,I wan dance cos joy too much,positive
752,Tomorrow go better,neutral
753,Tomorrow go better,neutral
754,Money don enter,positive
755,I dey happy wella today,positive
756,We dey house,neutral
757,Today bad gan,negative
758,I get beta news today,positive
759,Tomorrow go better,neutral
760,"No money, no joy",negative
761,We dey house,neutral
762,Everything just dey stress person,negative
763,Food sweet die,positive
764,Love dey sweet my belle,positive
765,Na suffer we dey,negative
766,Food sweet die,positive
767,Today make sense,positive
768,Rain dey fall for outside,neutral
769,Na suffer we dey,negative
770,I vex wella,negative
771,Light no dey again,neutral
772,Na suffer we dey,negative
773,Man just dey waka,neutral
774,I dey chop rice,neutral
775,Baba God don bless me,positive
776,Tomorrow go better,neutral
777,Food sweet die,positive
778,I vex wella,negative
779,Tomorrow go better,neutral
780,I get beta news today,positive
781,We dey house,neutral
782,Baba God don bless me,positive
783,Tomorrow go better,neutral
784,I dey go market,neutral
785,Na so life be,neutral
786,Love dey sweet my belle,positive
787,Money don enter,positive
788,Dis thing pain me die,negative
789,Money don enter,positive
790,Money don enter,positive
791,Problem full ground,negative
792,I wan dance cos joy too much,positive
793,Na suffer we dey,negative
794,I tire for dis country,negative
795,Person just call me,neutral
796,Na so life be,neutral
797,Everything just dey stress person,negative
798,Na suffer we dey,negative
799,I dey happy wella today,positive
800,Problem full ground,negative
801,Problem full ground,negative
802,I tire for dis country,negative
803,Love dey sweet my belle,positive
804,Dis thing pain me die,negative
805,Na so life be,neutral
806,Wahala too much for dis life,negative
807,Food sweet die,positive
808,I love dis kain life,positive
809,Rain dey fall for outside,neutral
810,Money don enter,positive
811,Everything just dey stress person,negative
812,I dey chop rice,neutral
813,Problem full ground,negative
814,I tire for dis country,negative
815,Everything just dey stress person,negative
816,I no happy at all,negative
817,Today bad gan,negative
818,Man just dey waka,neutral
819,Rain dey fall for outside,neutral
820,Baba God don bless me,positive
821,Problem full ground,negative
822,Light no dey again,neutral
823,I wan dance cos joy too much,positive
824,Tomorrow go better,neutral
825,I tire for dis country,negative
826,I no happy at all,negative
827,Dis thing pain me die,negative
828,Wahala too much for dis life,negative
829,Na correct vibe we dey get,positive
830,I vex wella,negative
831,We dey house,neutral
832,Man just dey waka,neutral
833,I no happy at all,negative
834,Na so life be,neutral
835,"No money, no joy",negative
836,Today make sense,positive
837,I dey chop rice,neutral
838,We dey house,neutral
839,We dey house,neutral
840,Love dey sweet my belle,positive
841,Food sweet die,positive
842,Today bad gan,negative
843,Money don enter,positive
844,"No money, no joy",negative
845,Man just dey waka,neutral
846,Today bad gan,negative
847,Today make sense,positive
848,Light no dey again,neutral
849,Today bad gan,negative
850,I dey happy wella today,positive
851,Man just dey waka,neutral
852,Rain dey fall for outside,neutral
853,I tire for dis country,negative
854,Today bad gan,negative
855,I vex wella,negative
856,Love dey sweet my belle,positive
857,Today make sense,positive
858,I dey happy wella today,positive
859,I dey watch film,neutral
860,Problem full ground,negative
861,Dis thing pain me die,negative
862,Love dey sweet my belle,positive
863,I no happy at all,negative
864,Tomorrow go better,neutral
865,Today make sense,positive
866,Na suffer we dey,negative
867,Light no dey again,neutral
868,Love dey sweet my belle,positive
869,I no happy at all,negative
870,Baba God don bless me,positive
871,I dey happy wella today,positive
872,I vex wella,negative
873,Na correct vibe we dey get,positive
874,I tire for dis country,negative
875,I dey go market,neutral
876,Today make sense,positive
877,I vex wella,negative
878,Baba God don bless me,positive
879,Light no dey again,neutral
880,Today make sense,positive
881,"No money, no joy",negative
882,Tomorrow go better,neutral
883,Baba God don bless me,positive
884,I dey go market,neutral
885,Food sweet die,positive
886,I dey chop rice,neutral
